word_s	pos_s	word_d	pos_d	rule_id	der_type
стичь	verb	достичь	verb	rule860(до + verb -> verb)	PFX
стичь	verb	застичь	verb	rule861(за + verb -> verb)	PFX
стичь	verb	настичь	verb	rule863(на + verb -> verb)	PFX
стичь	verb	перестичь	verb	rule870(пере + verb -> verb)	PFX
стичь	verb	постичь	verb	rule871(по + verb -> verb)	PFX
стичь	verb	пристичь	verb	rule875(при + verb -> verb)	PFX
волочь	verb	волокуша	noun	rule236(verb + ш(а)/уш(а) -> noun)	SFX
волочь	verb	волочение	noun	rule256(verb + ниj(е) -> noun)	SFX
волочь	verb	волочься	verb	rule930(verb + ся -> verb)	PTFX
волочь	verb	вволочь	verb	rule855(в + verb -> verb)	PFX
волочь	verb	взволочь	verb	rule855(вз + verb -> verb)	PFX
волочь	verb	выволочь	verb	rule857(вы + verb -> verb)	PFX
волочь	verb	доволочь	verb	rule860(до + verb -> verb)	PFX
волочь	verb	заволочь	verb	rule861(за + verb -> verb)	PFX
волочь	verb	наволочь	verb	rule863(на + verb -> verb)	PFX
волочь	verb	обволочь	verb	rule868(об + verb -> verb)	PFX
волочь	verb	отволочь	verb	rule869(от + verb -> verb)	PFX
волочь	verb	переволочь	verb	rule870(пере + verb -> verb)	PFX
волочь	verb	поволочь	verb	rule871(по + verb -> verb)	PFX
волочь	verb	подволочь	verb	rule872(под + verb -> verb)	PFX
волочь	verb	приволочь	verb	rule875(при + verb -> verb)	PFX
волочь	verb	проволочь	verb	rule876(про + verb -> verb)	PFX
волочь	verb	разволочь	verb	rule877(раз + verb -> verb)	PFX
волочь	verb	сволочь	verb	rule879(с + verb -> verb)	PFX
волочь	verb	уволочь	verb	rule881(у + verb -> verb)	PFX
волочь	verb	выволакивать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
волочь	verb	наволакивать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
волочь	verb	отволакивать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
волочь	verb	переволакивать	verb	rule917(пере + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
волочь	verb	подволакивать	verb	rule919(под + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
волочь	verb	приволакивать	verb	rule920(при + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
волочь	verb	разволакивать	verb	rule921(раз + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
волочь	verb	вволочься	verb	rule937(в + verb + ся -> verb)	PFX,PTFX
волочь	verb	взволочься	verb	rule938(вз + verb + ся -> verb)	PFX,PTFX
волочь	verb	выволочься	verb	rule939(вы + verb + ся -> verb)	PFX,PTFX
волочь	verb	доволочься	verb	rule940(до + verb + ся -> verb)	PFX,PTFX
волочь	verb	заволочься	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
волочь	verb	обволочься	verb	rule945(об + verb + ся -> verb)	PFX,PTFX
волочь	verb	отволочься	verb	rule946(от + verb + ся -> verb)	PFX,PTFX
волочь	verb	подволочься	verb	rule947(под + verb + ся -> verb)	PFX,PTFX
волочь	verb	приволочься	verb	rule948(при + verb + ся -> verb)	PFX,PTFX
волочь	verb	проволочься	verb	rule949(про + verb + ся -> verb)	PFX,PTFX
волочь	verb	разволочься	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
волочь	verb	сволочься	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
волочь	verb	уволочься	verb	rule952(у + verb + ся -> verb)	PFX,PTFX
волочь	verb	переволакиваться	verb	rule959(пере + verb + ива(ть)/ва(ть)/а3(ть) + ся -> verb)	PFX,SFX,PTFX
волочь	verb	волоком	adv	rule986(verb + ом/ком -> adv)	SFX
речь	verb	регаль	noun	rule223(verb + аль -> noun)	SFX
речь	verb	речение	noun	rule256(verb + ниj(е) -> noun)	SFX
речь	verb	речка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
речь	verb	реч	noun	rule446(verb + 0m2 -> noun)	SFX
речь	verb	реж	noun	rule446(verb + 0m2 -> noun)	SFX
речь	verb	речь	noun	rule454(verb + 0f3 -> noun)	SFX
речь	verb	нерка	noun	rule538(не + verb + 0f1 -> noun)	PFX,SFX
речь	verb	речной	adj	rule646(verb + н1(ый) -> adj)	SFX
речь	verb	речистый	adj	rule658(verb + ист(ый) -> adj)	SFX
речь	verb	заречь	verb	rule861(за + verb -> verb)	PFX
речь	verb	изречь	verb	rule862(из + verb -> verb)	PFX
речь	verb	наречь	verb	rule863(на + verb -> verb)	PFX
речь	verb	обречь	verb	rule868(об + verb -> verb)	PFX
речь	verb	отречь	verb	rule869(от + verb -> verb)	PFX
речь	verb	предречь	verb	rule874(пред + verb -> verb)	PFX
речь	verb	проречь	verb	rule876(про + verb -> verb)	PFX
речь	verb	нарекать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
речь	verb	отрекать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
речь	verb	заречься	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
речь	verb	изречься	verb	rule942(из + verb + ся -> verb)	PFX,PTFX
речь	verb	наречься	verb	rule943(на + verb + ся -> verb)	PFX,PTFX
речь	verb	обречься	verb	rule945(об + verb + ся -> verb)	PFX,PTFX
речь	verb	отречься	verb	rule946(от + verb + ся -> verb)	PFX,PTFX
течь	verb	течение	noun	rule256(verb + ниj(е) -> noun)	SFX
течь	verb	течка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
течь	verb	течь	noun	rule454(verb + 0f3 -> noun)	SFX
течь	verb	точный	adj	rule646(verb + н1(ый) -> adj)	SFX
течь	verb	текучий	adj	rule660(verb + уч/ач(ий) -> adj)	SFX
течь	verb	неточный	adj	rule744(не + verb + н1(ый) -> adj)	PFX,SFX
течь	verb	текать	verb	rule842(verb + ива(ть)/ва(ть)/а3(ть) -> verb)	SFX
течь	verb	точить	verb	rule846(verb + и2(ть) -> verb)	SFX
течь	verb	течься	verb	rule930(verb + ся -> verb)	PTFX
течь	verb	втечь	verb	rule855(в + verb -> verb)	PFX
течь	verb	востечь	verb	rule856(воз + verb -> verb)	PFX
течь	verb	вытечь	verb	rule857(вы + verb -> verb)	PFX
течь	verb	дотечь	verb	rule860(до + verb -> verb)	PFX
течь	verb	затечь	verb	rule861(за + verb -> verb)	PFX
течь	verb	истечь	verb	rule862(из + verb -> verb)	PFX
течь	verb	натечь	verb	rule863(на + verb -> verb)	PFX
течь	verb	отечь	verb	rule867(о + verb -> verb)	PFX
течь	verb	обтечь	verb	rule868(об + verb -> verb)	PFX
течь	verb	оттечь	verb	rule869(от + verb -> verb)	PFX
течь	verb	перетечь	verb	rule870(пере + verb -> verb)	PFX
течь	verb	потечь	verb	rule871(по + verb -> verb)	PFX
течь	verb	подтечь	verb	rule872(под + verb -> verb)	PFX
течь	verb	притечь	verb	rule875(при + verb -> verb)	PFX
течь	verb	протечь	verb	rule876(про + verb -> verb)	PFX
течь	verb	растечь	verb	rule877(раз + verb -> verb)	PFX
течь	verb	стечь	verb	rule879(с + verb -> verb)	PFX
течь	verb	утечь	verb	rule881(у + verb -> verb)	PFX
течь	verb	вытекать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
течь	verb	натекать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
течь	verb	оттекать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
течь	verb	перетекать	verb	rule917(пере + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
течь	verb	подтекать	verb	rule919(под + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
течь	verb	притекать	verb	rule920(при + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
течь	verb	затечься	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
течь	verb	истечься	verb	rule942(из + verb + ся -> verb)	PFX,PTFX
течь	verb	обтечься	verb	rule945(об + verb + ся -> verb)	PFX,PTFX
течь	verb	растечься	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
течь	verb	стечься	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
обречь	verb	обречение	noun	rule256(verb + ниj(е) -> noun)	SFX
обречь	verb	обрекать	verb	rule842(verb + ива(ть)/ва(ть)/а3(ть) -> verb)	SFX
обречь	verb	обречься	verb	rule930(verb + ся -> verb)	PTFX
сечь	verb	секач	noun	rule219(verb + ач -> noun)	SFX
сечь	verb	сечение	noun	rule256(verb + ниj(е) -> noun)	SFX
сечь	verb	сечка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
сечь	verb	ска	noun	rule451(verb + 0f1 -> noun)	SFX
сечь	verb	сечь	noun	rule454(verb + 0f3 -> noun)	SFX
сечь	verb	секучий	adj	rule660(verb + уч/ач(ий) -> adj)	SFX
сечь	verb	сеченый	adj	rule663(verb + ен(ый)/н2(ый)/т(ый) -> adj)	SFX
сечь	verb	секануть	verb	rule840(verb + ану(ть) -> verb)	SFX
сечь	verb	секать	verb	rule842(verb + ива(ть)/ва(ть)/а3(ть) -> verb)	SFX
сечь	verb	сечься	verb	rule930(verb + ся -> verb)	PTFX
сечь	verb	всечь	verb	rule855(в + verb -> verb)	PFX
сечь	verb	высечь	verb	rule857(вы + verb -> verb)	PFX
сечь	verb	засечь	verb	rule861(за + verb -> verb)	PFX
сечь	verb	иссечь	verb	rule862(из + verb -> verb)	PFX
сечь	verb	насечь	verb	rule863(на + verb -> verb)	PFX
сечь	verb	надсечь	verb	rule864(над + verb -> verb)	PFX
сечь	verb	осечь	verb	rule867(о + verb -> verb)	PFX
сечь	verb	обсечь	verb	rule868(об + verb -> verb)	PFX
сечь	verb	отсечь	verb	rule869(от + verb -> verb)	PFX
сечь	verb	пересечь	verb	rule870(пере + verb -> verb)	PFX
сечь	verb	посечь	verb	rule871(по + verb -> verb)	PFX
сечь	verb	подсечь	verb	rule872(под + verb -> verb)	PFX
сечь	verb	пресечь	verb	rule873(пре + verb -> verb)	PFX
сечь	verb	присечь	verb	rule875(при + verb -> verb)	PFX
сечь	verb	просечь	verb	rule876(про + verb -> verb)	PFX
сечь	verb	рассечь	verb	rule877(раз + verb -> verb)	PFX
сечь	verb	ссечь	verb	rule879(с + verb -> verb)	PFX
сечь	verb	усечь	verb	rule881(у + verb -> verb)	PFX
сечь	verb	высекать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
сечь	verb	насекать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
сечь	verb	отсекать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
сечь	verb	пересекать	verb	rule917(пере + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
сечь	verb	посекать	verb	rule918(по + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
сечь	verb	подсекать	verb	rule919(под + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
сечь	verb	рассекать	verb	rule921(раз + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
сечь	verb	высечься	verb	rule939(вы + verb + ся -> verb)	PFX,PTFX
сечь	verb	засечься	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
сечь	verb	иссечься	verb	rule942(из + verb + ся -> verb)	PFX,PTFX
сечь	verb	насечься	verb	rule943(на + verb + ся -> verb)	PFX,PTFX
сечь	verb	осечься	verb	rule944(о + verb + ся -> verb)	PFX,PTFX
сечь	verb	обсечься	verb	rule945(об + verb + ся -> verb)	PFX,PTFX
сечь	verb	отсечься	verb	rule946(от + verb + ся -> verb)	PFX,PTFX
сечь	verb	подсечься	verb	rule947(под + verb + ся -> verb)	PFX,PTFX
сечь	verb	присечься	verb	rule948(при + verb + ся -> verb)	PFX,PTFX
сечь	verb	просечься	verb	rule949(про + verb + ся -> verb)	PFX,PTFX
сечь	verb	рассечься	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
сечь	verb	усечься	verb	rule952(у + verb + ся -> verb)	PFX,PTFX
сечь	verb	пересекаться	verb	rule959(пере + verb + ива(ть)/ва(ть)/а3(ть) + ся -> verb)	PFX,SFX,PTFX
печь	verb	печурка	noun	rule415(noun + к(а)/очк(а) -> noun)	SFX
печь	verb	пекарь	noun	rule222(verb + арь -> noun)	SFX
печь	verb	печево	noun	rule249(verb + ив(о) -> noun)	SFX
печь	verb	печение	noun	rule256(verb + ниj(е) -> noun)	SFX
печь	verb	печка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
печь	verb	печь	noun	rule454(verb + 0f3 -> noun)	SFX
печь	verb	печный	adj	rule646(verb + н1(ый) -> adj)	SFX
печь	verb	беспечный	adj	rule743(без + verb + н1(ый) -> adj)	PFX,SFX
печь	verb	печься	verb	rule930(verb + ся -> verb)	PTFX
печь	verb	впечь	verb	rule855(в + verb -> verb)	PFX
печь	verb	выпечь	verb	rule857(вы + verb -> verb)	PFX
печь	verb	допечь	verb	rule860(до + verb -> verb)	PFX
печь	verb	запечь	verb	rule861(за + verb -> verb)	PFX
печь	verb	испечь	verb	rule862(из + verb -> verb)	PFX
печь	verb	напечь	verb	rule863(на + verb -> verb)	PFX
печь	verb	недопечь	verb	rule865(недо + verb -> verb)	PFX
печь	verb	отпечь	verb	rule869(от + verb -> verb)	PFX
печь	verb	перепечь	verb	rule870(пере + verb -> verb)	PFX
печь	verb	попечь	verb	rule871(по + verb -> verb)	PFX
печь	verb	подпечь	verb	rule872(под + verb -> verb)	PFX
печь	verb	припечь	verb	rule875(при + verb -> verb)	PFX
печь	verb	пропечь	verb	rule876(про + verb -> verb)	PFX
печь	verb	распечь	verb	rule877(раз + verb -> verb)	PFX
печь	verb	спечь	verb	rule879(с + verb -> verb)	PFX
печь	verb	упечь	verb	rule881(у + verb -> verb)	PFX
печь	verb	выпекать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
печь	verb	напекать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
печь	verb	отпекать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
печь	verb	перепекать	verb	rule917(пере + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
печь	verb	подпекать	verb	rule919(под + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
печь	verb	припекать	verb	rule920(при + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
печь	verb	распекать	verb	rule921(раз + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
печь	verb	впечься	verb	rule937(в + verb + ся -> verb)	PFX,PTFX
печь	verb	выпечься	verb	rule939(вы + verb + ся -> verb)	PFX,PTFX
печь	verb	допечься	verb	rule940(до + verb + ся -> verb)	PFX,PTFX
печь	verb	запечься	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
печь	verb	испечься	verb	rule942(из + verb + ся -> verb)	PFX,PTFX
печь	verb	напечься	verb	rule943(на + verb + ся -> verb)	PFX,PTFX
печь	verb	отпечься	verb	rule946(от + verb + ся -> verb)	PFX,PTFX
печь	verb	подпечься	verb	rule947(под + verb + ся -> verb)	PFX,PTFX
печь	verb	припечься	verb	rule948(при + verb + ся -> verb)	PFX,PTFX
печь	verb	пропечься	verb	rule949(про + verb + ся -> verb)	PFX,PTFX
печь	verb	распечься	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
печь	verb	спечься	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
печь	verb	упечься	verb	rule952(у + verb + ся -> verb)	PFX,PTFX
печь	verb	перепекаться	verb	rule959(пере + verb + ива(ть)/ва(ть)/а3(ть) + ся -> verb)	PFX,SFX,PTFX
толочь	verb	толчение	noun	rule256(verb + ниj(е) -> noun)	SFX
толочь	verb	толочься	verb	rule930(verb + ся -> verb)	PTFX
толочь	verb	втолочь	verb	rule855(в + verb -> verb)	PFX
толочь	verb	дотолочь	verb	rule860(до + verb -> verb)	PFX
толочь	verb	затолочь	verb	rule861(за + verb -> verb)	PFX
толочь	verb	истолочь	verb	rule862(из + verb -> verb)	PFX
толочь	verb	натолочь	verb	rule863(на + verb -> verb)	PFX
толочь	verb	перетолочь	verb	rule870(пере + verb -> verb)	PFX
толочь	verb	потолочь	verb	rule871(по + verb -> verb)	PFX
толочь	verb	подтолочь	verb	rule872(под + verb -> verb)	PFX
толочь	verb	протолочь	verb	rule876(про + verb -> verb)	PFX
толочь	verb	растолочь	verb	rule877(раз + verb -> verb)	PFX
толочь	verb	столочь	verb	rule879(с + verb -> verb)	PFX
толочь	verb	утолочь	verb	rule881(у + verb -> verb)	PFX
толочь	verb	дотолочься	verb	rule940(до + verb + ся -> verb)	PFX,PTFX
толочь	verb	затолочься	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
толочь	verb	истолочься	verb	rule942(из + verb + ся -> verb)	PFX,PTFX
толочь	verb	растолочься	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
толочь	verb	столочься	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
толочь	verb	утолочься	verb	rule952(у + verb + ся -> verb)	PFX,PTFX
влечь	verb	влечение	noun	rule256(verb + ниj(е) -> noun)	SFX
влечь	verb	влечься	verb	rule930(verb + ся -> verb)	PTFX
влечь	verb	вовлечь	verb	rule855(в + verb -> verb)	PFX
влечь	verb	завлечь	verb	rule861(за + verb -> verb)	PFX
влечь	verb	извлечь	verb	rule862(из + verb -> verb)	PFX
влечь	verb	навлечь	verb	rule863(на + verb -> verb)	PFX
влечь	verb	отвлечь	verb	rule869(от + verb -> verb)	PFX
влечь	verb	повлечь	verb	rule871(по + verb -> verb)	PFX
влечь	verb	привлечь	verb	rule875(при + verb -> verb)	PFX
влечь	verb	развлечь	verb	rule877(раз + verb -> verb)	PFX
влечь	verb	совлечь	verb	rule879(с + verb -> verb)	PFX
влечь	verb	совлечь	verb	rule880(со2 + verb -> verb)	PFX
влечь	verb	увлечь	verb	rule881(у + verb -> verb)	PFX
влечь	verb	навлекать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
влечь	verb	отвлекать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
влечь	verb	привлекать	verb	rule920(при + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
влечь	verb	развлекать	verb	rule921(раз + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
влечь	verb	вовлечься	verb	rule937(в + verb + ся -> verb)	PFX,PTFX
влечь	verb	завлечься	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
влечь	verb	извлечься	verb	rule942(из + verb + ся -> verb)	PFX,PTFX
влечь	verb	отвлечься	verb	rule946(от + verb + ся -> verb)	PFX,PTFX
влечь	verb	привлечься	verb	rule948(при + verb + ся -> verb)	PFX,PTFX
влечь	verb	развлечься	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
влечь	verb	совлечься	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
влечь	verb	увлечься	verb	rule952(у + verb + ся -> verb)	PFX,PTFX
прячь	verb	пряжка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
прячь	verb	впрячь	verb	rule855(в + verb -> verb)	PFX
прячь	verb	выпрячь	verb	rule857(вы + verb -> verb)	PFX
прячь	verb	запрячь	verb	rule861(за + verb -> verb)	PFX
прячь	verb	напрячь	verb	rule863(на + verb -> verb)	PFX
прячь	verb	отпрячь	verb	rule869(от + verb -> verb)	PFX
прячь	verb	перепрячь	verb	rule870(пере + verb -> verb)	PFX
прячь	verb	подпрячь	verb	rule872(под + verb -> verb)	PFX
прячь	verb	припрячь	verb	rule875(при + verb -> verb)	PFX
прячь	verb	распрячь	verb	rule877(раз + verb -> verb)	PFX
прячь	verb	спрячь	verb	rule879(с + verb -> verb)	PFX
прячь	verb	сопрячь	verb	rule879(с + verb -> verb)	PFX
прячь	verb	сопрячь	verb	rule880(со2 + verb -> verb)	PFX
прячь	verb	упрячь	verb	rule881(у + verb -> verb)	PFX
прячь	verb	выпрягать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
прячь	verb	напрягать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
прячь	verb	отпрягать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
прячь	verb	подпрягать	verb	rule919(под + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
прячь	verb	припрягать	verb	rule920(при + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
прячь	verb	распрягать	verb	rule921(раз + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
прячь	verb	впрячься	verb	rule937(в + verb + ся -> verb)	PFX,PTFX
прячь	verb	выпрячься	verb	rule939(вы + verb + ся -> verb)	PFX,PTFX
прячь	verb	запрячься	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
прячь	verb	напрячься	verb	rule943(на + verb + ся -> verb)	PFX,PTFX
прячь	verb	отпрячься	verb	rule946(от + verb + ся -> verb)	PFX,PTFX
прячь	verb	подпрячься	verb	rule947(под + verb + ся -> verb)	PFX,PTFX
прячь	verb	припрячься	verb	rule948(при + verb + ся -> verb)	PFX,PTFX
прячь	verb	распрячься	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
прячь	verb	спрячься	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
прячь	verb	сопрячься	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
прячь	verb	упрячься	verb	rule952(у + verb + ся -> verb)	PFX,PTFX
прячь	verb	перепрягаться	verb	rule959(пере + verb + ива(ть)/ва(ть)/а3(ть) + ся -> verb)	PFX,SFX,PTFX
жечь	verb	жгучий	adj	rule660(verb + уч/ач(ий) -> adj)	SFX
жечь	verb	жечься	verb	rule930(verb + ся -> verb)	PTFX
жечь	verb	возжечь	verb	rule856(воз + verb -> verb)	PFX
жечь	verb	выжечь	verb	rule857(вы + verb -> verb)	PFX
жечь	verb	дожечь	verb	rule860(до + verb -> verb)	PFX
жечь	verb	зажечь	verb	rule861(за + verb -> verb)	PFX
жечь	verb	изжечь	verb	rule862(из + verb -> verb)	PFX
жечь	verb	нажечь	verb	rule863(на + verb -> verb)	PFX
жечь	verb	недожечь	verb	rule865(недо + verb -> verb)	PFX
жечь	verb	ожечь	verb	rule867(о + verb -> verb)	PFX
жечь	verb	обжечь	verb	rule868(об + verb -> verb)	PFX
жечь	verb	отжечь	verb	rule869(от + verb -> verb)	PFX
жечь	verb	пережечь	verb	rule870(пере + verb -> verb)	PFX
жечь	verb	пожечь	verb	rule871(по + verb -> verb)	PFX
жечь	verb	поджечь	verb	rule872(под + verb -> verb)	PFX
жечь	verb	прижечь	verb	rule875(при + verb -> verb)	PFX
жечь	verb	прожечь	verb	rule876(про + verb -> verb)	PFX
жечь	verb	разжечь	verb	rule877(раз + verb -> verb)	PFX
жечь	verb	сжечь	verb	rule879(с + verb -> verb)	PFX
жечь	verb	зажечься	verb	rule941(за + verb + ся -> verb)	PFX,PTFX
жечь	verb	изжечься	verb	rule942(из + verb + ся -> verb)	PFX,PTFX
жечь	verb	нажечься	verb	rule943(на + verb + ся -> verb)	PFX,PTFX
жечь	verb	ожечься	verb	rule944(о + verb + ся -> verb)	PFX,PTFX
жечь	verb	обжечься	verb	rule945(об + verb + ся -> verb)	PFX,PTFX
жечь	verb	поджечься	verb	rule947(под + verb + ся -> verb)	PFX,PTFX
жечь	verb	прижечься	verb	rule948(при + verb + ся -> verb)	PFX,PTFX
жечь	verb	прожечься	verb	rule949(про + verb + ся -> verb)	PFX,PTFX
жечь	verb	разжечься	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
жечь	verb	сжечься	verb	rule951(с + verb + ся -> verb)	PFX,PTFX
лечь	verb	ложить	verb	rule846(verb + и2(ть) -> verb)	SFX
лечь	verb	влечь	verb	rule855(в + verb -> verb)	PFX
лечь	verb	возлечь	verb	rule856(воз + verb -> verb)	PFX
лечь	verb	вылечь	verb	rule857(вы + verb -> verb)	PFX
лечь	verb	залечь	verb	rule861(за + verb -> verb)	PFX
лечь	verb	налечь	verb	rule863(на + verb -> verb)	PFX
лечь	verb	облечь	verb	rule868(об + verb -> verb)	PFX
лечь	verb	отлечь	verb	rule869(от + verb -> verb)	PFX
лечь	verb	перелечь	verb	rule870(пере + verb -> verb)	PFX
лечь	verb	полечь	verb	rule871(по + verb -> verb)	PFX
лечь	verb	подлечь	verb	rule872(под + verb -> verb)	PFX
лечь	verb	прилечь	verb	rule875(при + verb -> verb)	PFX
лечь	verb	пролечь	verb	rule876(про + verb -> verb)	PFX
лечь	verb	слечь	verb	rule879(с + verb -> verb)	PFX
лечь	verb	вылегать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
лечь	verb	налегать	verb	rule915(на + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
лечь	verb	отлегать	verb	rule916(от + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
лечь	verb	полегать	verb	rule918(по + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
лечь	verb	прилегать	verb	rule920(при + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
лечь	verb	влечься	verb	rule937(в + verb + ся -> verb)	PFX,PTFX
лечь	verb	облечься	verb	rule945(об + verb + ся -> verb)	PFX,PTFX
лечь	verb	разлечься	verb	rule950(раз + verb + ся -> verb)	PFX,PTFX
лечь	verb	улечься	verb	rule952(у + verb + ся -> verb)	PFX,PTFX
мочь	verb	мочь	noun	rule454(verb + 0f3 -> noun)	SFX
мочь	verb	мощь	noun	rule454(verb + 0f3 -> noun)	SFX
мочь	verb	могучий	adj	rule660(verb + уч/ач(ий) -> adj)	SFX
мочь	verb	мочься	verb	rule930(verb + ся -> verb)	PTFX
мочь	verb	возмочь	verb	rule856(воз + verb -> verb)	PFX
мочь	verb	перемочь	verb	rule870(пере + verb -> verb)	PFX
мочь	verb	помочь	verb	rule871(по + verb -> verb)	PFX
мочь	verb	подмочь	verb	rule872(под + verb -> verb)	PFX
мочь	verb	смочь	verb	rule879(с + verb -> verb)	PFX
мочь	verb	вымогать	verb	rule914(вы + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
мочь	verb	перемогать	verb	rule917(пере + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
мочь	verb	помогать	verb	rule918(по + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
мочь	verb	подмогать	verb	rule919(под + verb + ива(ть)/ва(ть)/а3(ть) -> verb)	PFX,SFX
мочь	verb	перемогаться	verb	rule959(пере + verb + ива(ть)/ва(ть)/а3(ть) + ся -> verb)	PFX,SFX,PTFX
стричь	verb	стригальщик	noun	rule214(verb + льщик -> noun)	SFX
стричь	verb	стригун	noun	rule220(verb + ун -> noun)	SFX
стричь	verb	стригаль	noun	rule223(verb + аль -> noun)	SFX
стричь	verb	стрижка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
стричь	verb	стриж	noun	rule446(verb + 0m2 -> noun)	SFX
